 
PerIsn      16     102       0      12    0.24016431    0.37500000    -586
    1    0.462685012817E-01    0.489998736472E-04     0.03082
    2    0.236395403743E-02    0.574383586870E-05     0.01548
    3    0.125673916936E-01    0.882631764324E-05     0.07089
    4    0.465455348713E-03    0.653738659457E-06     0.07510
    5    0.000000000000E+00    0.000000000000E+00     0.00000
    6    0.000000000000E+00    0.000000000000E+00     0.00000
    7   -0.200000000000E+01    0.000000000000E+00     0.00000
    8    0.524358520508E+00    0.142325436599E-03     0.03007
    9    0.276877465844E+00    0.149390000187E-03     0.03124
   10    0.000000000000E+00    0.000000000000E+00     0.00000
   11    0.000000000000E+00    0.000000000000E+00     0.00000
   12    0.277237240076E+00    0.147175022415E-03     0.02915
   13    0.792117754135E-01    0.847367555684E-04     0.03591
   14    0.967285156250E-01    0.610640335002E-03    -0.11747
   15    0.764101562500E+00    0.133850210100E-02    -0.06403
   16    0.739179687500E+00    0.153983744720E-02    -0.01177
   17    0.398734779358E+00    0.231621443883E-03     0.04162
   18    0.164146974534E+00    0.161981578810E-03     0.04596
   19    0.000000000000E+00    0.000000000000E+00     0.00000
   20    0.000000000000E+00    0.000000000000E+00     0.00000
   21    0.166303561926E+00    0.152000949516E-03     0.04929
   22    0.306269696827E-01    0.437404657061E-04     0.05205
   23    0.190874023438E+00    0.828448593480E-03     0.05586
   24    0.292841796875E+00    0.141032471948E-02    -0.03012
   25    0.305136718750E+00    0.364064103910E-02    -0.03190
   26    0.525833244324E+00    0.131568748782E-03     0.01729
   27    0.278154852241E+00    0.141311927367E-03     0.02195
   28    0.000000000000E+00    0.000000000000E+00     0.00000
   29    0.000000000000E+00    0.000000000000E+00     0.00000
   30    0.398734779358E+00    0.231621443883E-03     0.04162
   31    0.164146974534E+00    0.161981578810E-03     0.04596
   32    0.254936523437E+00    0.899245373532E-03     0.04369
   33    0.858076171875E+00    0.112023689526E-02    -0.03187
   34    0.852314453125E+00    0.121382710564E-02    -0.02072
   35    0.905590454367E+00    0.566591632926E-03    -0.03962
   36    0.339322202263E+00    0.558116228685E-04     0.02129
   37    0.993045270733E+00    0.428255278785E-04     0.03171
   38    0.000000000000E+00    0.000000000000E+00     0.00000
   39    0.970316431916E+00    0.147689824414E-03     0.03368
   40    0.968579681235E+00    0.221367046663E-03     0.02792
   41    0.000000000000E+00    0.000000000000E+00     0.00000
   42    0.903023544143E+00    0.466676395891E-03     0.03223
 
PerIsn      16     102       0      12    0.24016431    0.40000000    -587
    1    0.463429260254E-01    0.535434563503E-04    -0.03230
    2    0.237523823977E-02    0.623028824065E-05    -0.04216
    3    0.125882914662E-01    0.936241588027E-05    -0.04828
    4    0.467017430528E-03    0.694806462554E-06    -0.05795
    5    0.000000000000E+00    0.000000000000E+00     0.00000
    6    0.000000000000E+00    0.000000000000E+00     0.00000
    7   -0.200000000000E+01    0.000000000000E+00     0.00000
    8    0.528943023682E+00    0.133778760447E-03     0.06142
    9    0.281499508321E+00    0.142660639643E-03     0.05713
   10    0.000000000000E+00    0.000000000000E+00     0.00000
   11    0.000000000000E+00    0.000000000000E+00     0.00000
   12    0.281741262227E+00    0.141454835618E-03     0.05536
   13    0.815172921759E-01    0.829913214153E-04     0.04891
   14    0.775585937500E-01    0.556106103813E-03    -0.05409
   15    0.816044921875E+00    0.120312673424E-02    -0.08900
   16    0.800781250000E+00    0.136578131312E-02    -0.11363
   17    0.408845329285E+00    0.218269661578E-03     0.00504
   18    0.171648684591E+00    0.158565724684E-03     0.01795
   19    0.000000000000E+00    0.000000000000E+00     0.00000
   20    0.000000000000E+00    0.000000000000E+00     0.00000
   21    0.173329391927E+00    0.149818544414E-03     0.01849
   22    0.327169005787E-01    0.455276071443E-04     0.02944
   23    0.188027343750E+00    0.756980210380E-03    -0.08951
   24    0.355703125000E+00    0.155464866327E-02    -0.04800
   25    0.486523437500E+00    0.374847679781E-02    -0.02800
   26    0.529932479858E+00    0.125926806778E-03     0.06290
   27    0.282380754352E+00    0.136287259547E-03     0.05875
   28    0.000000000000E+00    0.000000000000E+00     0.00000
   29    0.000000000000E+00    0.000000000000E+00     0.00000
   30    0.408845329285E+00    0.218269661578E-03     0.00504
   31    0.171648684591E+00    0.158565724684E-03     0.01795
   32    0.240410156250E+00    0.769546305680E-03    -0.09153
   33    0.905117187500E+00    0.910179559971E-03    -0.02449
   34    0.903027343750E+00    0.963452780073E-03    -0.03857
   35    0.904190054134E+00    0.572835466140E-03    -0.06749
   36    0.339312992793E+00    0.599624373445E-04    -0.09499
   37    0.993894177542E+00    0.319070830090E-04     0.03175
   38    0.000000000000E+00    0.000000000000E+00     0.00000
   39    0.973758287630E+00    0.121991849352E-03     0.03232
   40    0.973817560421E+00    0.196708803479E-03    -0.00039
   41    0.000000000000E+00    0.000000000000E+00     0.00000
   42    0.918273967711E+00    0.427143986843E-03     0.00338
 
PerIsn      16     102       0      12    0.24016431    0.45000000    -589
    1    0.463259887695E-01    0.510684431551E-04     0.01159
    2    0.237368434668E-02    0.589325626688E-05     0.00637
    3    0.125796559453E-01    0.922467295529E-05    -0.01999
