 
PerIsn      12     204       4      80    0.58578644    0.01992000    -500
    1    0.736891682943E+00    0.906598741018E-03     0.01793
    2    0.570781395053E+00    0.117433852660E-02     0.01058
    3    0.585013990991E+00    0.108422661288E-02     0.00794
    4    0.398848527714E+00    0.109253205071E-02    -0.00203
    5    0.148505859375E+00    0.555487203138E-03     0.00180
    6    0.449003906250E+00    0.183283738747E-02    -0.02247
    7   -0.170898437500E-02    0.473635135042E-02    -0.01258
    8    0.420018412272E+00    0.709976651926E-03    -0.00353
    9    0.206295912236E+00    0.549736461727E-03    -0.02172
   10    0.217923165310E+00    0.540968455003E-03    -0.02111
   11    0.718652324135E-01    0.259967152153E-03    -0.03934
   12    0.111481933594E+00    0.465051817438E-03     0.03369
   13    0.439560546875E+00    0.149728016583E-02     0.04593
   14    0.153999023438E+00    0.277844543193E-02     0.03762
   15    0.177242363824E-01    0.692296256365E-04     0.02260
   16    0.596420617751E-03    0.622000036026E-05     0.02137
   17    0.165120866564E-02    0.115840362782E-04     0.02125
   18    0.224116390761E-04    0.350379501049E-06     0.00924
   19    0.708007812500E-03    0.436857414557E-04     0.02123
   20    0.488281250000E-05    0.488281250000E-05    -0.00098
   21   -0.998491210938E+00    0.905749036675E-04     0.04266
   22    0.420398152669E+00    0.705487671332E-03    -0.00424
   23    0.206369938792E+00    0.548969186372E-03    -0.02174
   24    0.219574373975E+00    0.531920509929E-03    -0.02191
   25    0.718876440526E-01    0.259787965046E-03    -0.03936
   26    0.112143554688E+00    0.466857225998E-03     0.03163
   27    0.439565429688E+00    0.149720983174E-02     0.04584
   28   -0.128999023437E+00    0.414712767359E-02     0.03319
   29    0.951343819362E+00    0.432179992365E-03     0.04083
   30    0.858073543900E+00    0.912086770347E-03     0.03230
   31    0.855157354962E+00    0.721119746321E-03     0.04149
   32    0.660827278833E+00    0.102990676264E-02     0.02659
   33    0.526723164808E+00    0.243368787272E-02     0.08616
   34    0.121655093954E+00    0.826173695789E-03     0.16329
   35    0.856397049893E+00    0.702419343099E-03     0.04047
   36    0.670670270837E+00    0.965659467569E-03     0.02741
 
PerIsn      12     204       4      80    0.58578644    0.02012000    -501
    1    0.737379523383E+00    0.872986560026E-03    -0.05086
    2    0.571200582952E+00    0.113286301486E-02    -0.05099
    3    0.585384475802E+00    0.104650273841E-02    -0.05219
    4    0.399083899477E+00    0.105690206715E-02    -0.04833
    5    0.149096679688E+00    0.535683273865E-03    -0.04976
    6    0.448500976562E+00    0.174423449755E-02    -0.06093
    7   -0.181152343750E-02    0.456195561938E-02    -0.02504
    8    0.429079488118E+00    0.701856474651E-03     0.02113
    9    0.214230481136E+00    0.552562320027E-03     0.01866
   10    0.225580178720E+00    0.542979440560E-03     0.01528
   11    0.759999640958E-01    0.266555343856E-03     0.01106
   12    0.110258789062E+00    0.465679009299E-03     0.04984
   13    0.458632812500E+00    0.155732462100E-02     0.00917
   14    0.187792968750E+00    0.279602608996E-02     0.00601
   15    0.178183322483E-01    0.700128035343E-04     0.00054
   16    0.604284310047E-03    0.658004345005E-05     0.01773
   17    0.165836875821E-02    0.116751123455E-04    -0.00186
   18    0.227767851041E-04    0.365149070205E-06     0.02289
   19    0.705566406250E-03    0.425486848056E-04     0.05061
   20    0.244140625000E-04    0.108969341134E-04    -0.00491
   21   -0.998476562500E+00    0.909929680965E-04     0.04855
   22    0.429449564616E+00    0.697413168887E-03     0.02169
   23    0.214304252201E+00    0.551770737473E-03     0.01884
   24    0.227238547478E+00    0.534046160699E-03     0.01581
   25    0.760227408810E-01    0.266378163757E-03     0.01109
   26    0.110893554687E+00    0.466997781437E-03     0.05113
   27    0.458657226563E+00    0.155715382019E-02     0.00931
   28   -0.807275390625E-01    0.412765827041E-02     0.00501
   29    0.951904773443E+00    0.416747875737E-03    -0.02716
   30    0.858653994710E+00    0.879507750179E-03    -0.04303
   31    0.859397813737E+00    0.693420646814E-03     0.03012
   32    0.669558435148E+00    0.999750530964E-03     0.03035
   33    0.525403289199E+00    0.250334373762E-02     0.14127
   34    0.120745176532E+00    0.842448574067E-03     0.20612
   35    0.860584550493E+00    0.675143980352E-03     0.03107
   36    0.679235671611E+00    0.937107024380E-03     0.03288
 
PerIsn      12     204       4      80    0.58578644    0.02032000    -502
    1    0.738336927626E+00    0.851936110385E-03     0.03156
    2    0.572409910508E+00    0.111385149588E-02     0.03404
    3    0.586453356802E+00    0.103271117546E-02     0.03333
    4    0.399945752127E+00    0.105270323754E-02     0.03345
    5    0.149692382812E+00    0.549071617106E-03    -0.01911
    6    0.448432617188E+00    0.169721365445E-02     0.04338
    7    0.262207031250E-02    0.441654196172E-02     0.04250
    8    0.439651184082E+00    0.693348301611E-03     0.03709
    9    0.223345289584E+00    0.559252194270E-03     0.03471
   10    0.234281210487E+00    0.550003064808E-03     0.03485
   11    0.805586113222E-01    0.279228473807E-03     0.03031
   12    0.107546386719E+00    0.449070703223E-03    -0.04128
   13    0.481518554688E+00    0.150118376924E-02    -0.01679
   14    0.227231445312E+00    0.268884377626E-02    -0.00525
   15    0.178710937500E-01    0.692087405537E-04     0.00760
   16    0.613899701907E-03    0.635107296603E-05    -0.02599
   17    0.165981904960E-02    0.113937954841E-04     0.00166
   18    0.229644409051E-04    0.354936389917E-06    -0.04004
   19    0.729980468750E-03    0.428461658355E-04    -0.00777
   20    0.976562500000E-05    0.690196379101E-05    -0.00196
   21   -0.998447265625E+00    0.918165337278E-04    -0.01090
   22    0.440013631185E+00    0.689027496693E-03     0.03734
   23    0.223419139061E+00    0.558476424595E-03     0.03479
   24    0.235941029537E+00    0.541146395295E-03     0.03528
   25    0.805815757631E-01    0.279052191186E-03     0.03035
   26    0.108227539063E+00    0.450759018163E-03    -0.03541
   27    0.481528320313E+00    0.150068117307E-02    -0.01700
   28   -0.244677734375E-01    0.395598349220E-02    -0.00328
   29    0.952361950219E+00    0.399298778016E-03     0.02135
   30    0.859935473436E+00    0.853150859315E-03     0.02845
   31    0.865445445593E+00    0.664972805634E-03     0.04348
   32    0.681338527148E+00    0.972640087724E-03     0.04948
   33    0.520241320901E+00    0.235416106277E-02     0.08953
   34    0.119968053601E+00    0.801349377759E-03     0.17431
   35    0.866586436784E+00    0.648010030939E-03     0.04509
   36    0.690829992982E+00    0.912596036310E-03     0.05257
 
PerIsn      12     204       4      80    0.58578644    0.02052000    -503
    1    0.739305860731E+00    0.849851011688E-03     0.02574
    2    0.573764276151E+00    0.111323492889E-02     0.02213
    3    0.587715984392E+00    0.103191046950E-02     0.02292
    4    0.401442515141E+00    0.105342820366E-02     0.02124
    5    0.149052734375E+00    0.551059176877E-03    -0.02409
    6    0.451210937500E+00    0.171421005685E-02     0.02558
    7    0.795898437500E-02    0.438486053185E-02     0.04876
    8    0.449162055122E+00    0.696438009908E-03    -0.01838
    9    0.231902152167E+00    0.571389214615E-03    -0.01973
   10    0.242512371393E+00    0.559494858648E-03    -0.01658
   11    0.852178348058E-01    0.288551554775E-03    -0.01501
   12    0.104782714844E+00    0.449433374956E-03    -0.01881
   13    0.504355468750E+00    0.150407782144E-02    -0.00427
   14    0.264926757812E+00    0.267328298194E-02    -0.00456
   15    0.179043240017E-01    0.672219752390E-04     0.02563
   16    0.619073090730E-03    0.629164781108E-05     0.01198
   17    0.166296075892E-02    0.111361478769E-04     0.02748
   18    0.233665204070E-04    0.356036182212E-06     0.01496
   19    0.781250000000E-03    0.445062758488E-04     0.00573
   20    0.244140625000E-04    0.108969341134E-04    -0.00491
   21   -0.998320312500E+00    0.970222424003E-04    -0.00171
   22    0.449512905545E+00    0.693356972444E-03    -0.01932
   23    0.231974757395E+00    0.570893083108E-03    -0.01997
   24    0.244175332152E+00    0.551107807135E-03    -0.01753
   25    0.852412013262E-01    0.288393971737E-03    -0.01506
   26    0.105505371094E+00    0.451049310995E-03    -0.02326
   27    0.504379882812E+00    0.150373080757E-02    -0.00445
   28    0.281884765625E-01    0.393129673192E-02    -0.00563
   29    0.952609248136E+00    0.396109425157E-03     0.05704
   30    0.860422265409E+00    0.849805954403E-03     0.04134
   31    0.869964120106E+00    0.652658029254E-03    -0.00732
   32    0.690140161536E+00    0.984126623122E-03    -0.00830
   33    0.517814168891E+00    0.247648821393E-02     0.07221
   34    0.118350462008E+00    0.810905275626E-03     0.16450
   35    0.871051033831E+00    0.639133005870E-03    -0.01040
   36    0.699445712916E+00    0.928521411613E-03    -0.01051
 
PerIsn      12     204       4      80    0.58578644    0.02072000    -504
    1    0.738628167046E+00    0.884215730799E-03    -0.03984
    2    0.572913026456E+00    0.115214833883E-02    -0.04236
    3    0.586928845629E+00    0.106460624561E-02    -0.04101
    4    0.400586029369E+00    0.107957397548E-02    -0.03904
    5    0.148942871094E+00    0.549785109027E-03    -0.03213
    6    0.449599609375E+00    0.178273892296E-02    -0.02072
    7    0.285156250000E-02    0.467261233866E-02    -0.03776
    8    0.457059597439E+00    0.727454815698E-03    -0.04813
    9    0.239090723108E+00    0.600715541765E-03    -0.05347
   10    0.249414332355E+00    0.589432724722E-03    -0.05389
   11    0.890754620862E-01    0.309073599741E-03    -0.06021
   12    0.102160644531E+00    0.453246197993E-03     0.02263
   13    0.521650390625E+00    0.156108221351E-02     0.01855
   14    0.294267578125E+00    0.273959047949E-02     0.00695
   15    0.180092705621E-01    0.716874229821E-04    -0.02311
   16    0.628408031699E-03    0.672948015077E-05     0.00001
   17    0.167939080132E-02    0.119698713248E-04    -0.01705
   18    0.239371999274E-04    0.380907003922E-06     0.00394
   19    0.842285156250E-03    0.466507450621E-04     0.03287
   20    0.537109375000E-04    0.161151108087E-04     0.08103
   21   -0.998066406250E+00    0.108012541065E-03     0.05543
   22    0.457411634657E+00    0.723696652827E-03    -0.04909
   23    0.239164205951E+00    0.600020980315E-03    -0.05372
   24    0.251093723156E+00    0.580035998419E-03    -0.05436
   25    0.890993992861E-01    0.308881983701E-03    -0.06025
   26    0.102929687500E+00    0.454256146523E-03     0.02187
   27    0.521704101562E+00    0.156051356587E-02     0.01856
   28    0.699853515625E-01    0.399087821137E-02     0.00619
   29    0.952276425846E+00    0.413989581542E-03    -0.02228
   30    0.859953779153E+00    0.884301666665E-03    -0.03664
   31    0.873741452179E+00    0.678297060566E-03    -0.01922
   32    0.698368638533E+00    0.101607941924E-02    -0.02507
   33    0.516119797675E+00    0.246522863340E-02     0.10929
   34    0.117823031605E+00    0.830743090665E-03     0.19158
   35    0.874819050315E+00    0.664003461709E-03    -0.02260
   36    0.707614847164E+00    0.954828446652E-03    -0.02432
 
PerIsn      16     204       4      80    0.58578644    0.01992000    -505
    1    0.712266597748E+00    0.862114712366E-03     0.04333
    2    0.533351281211E+00    0.108972990734E-02     0.04961
    3    0.546094574779E+00    0.101410608952E-02     0.05237
    4    0.347409623361E+00    0.974250168210E-03     0.05634
    5    0.147731933594E+00    0.536050013332E-03     0.03315
    6    0.451943359375E+00    0.177128233632E-02     0.07409
    7    0.270507812500E-02    0.456482592019E-02     0.04474
    8    0.402688484192E+00    0.677978936219E-03     0.05074
    9    0.186481682807E+00    0.500473744751E-03     0.05826
   10    0.194202127084E+00    0.492896275538E-03     0.05658
   11    0.546951966537E-01    0.206932397251E-03     0.05312
   12    0.120073242187E+00    0.500662065141E-03     0.00938
   13    0.434853515625E+00    0.159734127231E-02     0.04764
   14    0.147788085937E+00    0.294544085744E-02     0.06422
   15    0.151182174683E-01    0.683474764142E-04     0.00131
   16    0.511783659458E-03    0.627869872327E-05    -0.04141
   17    0.127299137414E-02    0.977361646642E-05    -0.01501
   18    0.150114999190E-04    0.267874155838E-06    -0.03738
   19    0.390625000000E-03    0.300151616848E-04    -0.00016
   20    0.000000000000E+00    0.000000000000E+00     0.00000
   21   -0.999199218750E+00    0.605714126543E-04    -0.00189
   22    0.403056907654E+00    0.673357850623E-03     0.05248
   23    0.186553280801E+00    0.499674223680E-03     0.05864
   24    0.195475118458E+00    0.485658928581E-03     0.05704
   25    0.547102081536E-01    0.206810994272E-03     0.05313
   26    0.120434570312E+00    0.500733188504E-03     0.00523
   27    0.434853515625E+00    0.159734127231E-02     0.04764
   28   -0.137832031250E+00    0.439879902669E-02     0.06677
   29    0.951199939214E+00    0.415630124995E-03     0.01387
   30    0.858408243612E+00    0.872403191959E-03     0.02629
   31    0.869565379611E+00    0.691317404121E-03     0.00113
   32    0.689538907828E+00    0.103521149492E-02     0.03225
   33    0.446595930123E+00    0.246571595669E-02     0.09878
   34    0.107951040694E+00    0.848454776106E-03     0.22177
   35    0.870822909735E+00    0.671983387392E-03     0.00715
   36    0.698416679918E+00    0.974091301499E-03     0.03461
 
PerIsn      16     204       4      80    0.58578644    0.02012000    -506
    1    0.712070922852E+00    0.896204140538E-03     0.00424
    2    0.533205621243E+00    0.112539927214E-02     0.00964
    3    0.545892497301E+00    0.104601822207E-02     0.01204
    4    0.347170332195E+00    0.996283985691E-03     0.01494
    5    0.148344726562E+00    0.533097432062E-03    -0.01829
    6    0.449716796875E+00    0.182427147439E-02     0.00702
    7    0.273437500000E-03    0.481217819385E-02     0.00889
    8    0.412939567566E+00    0.698064745497E-03    -0.00301
    9    0.194882080853E+00    0.525323827418E-03     0.00254
   10    0.202310951948E+00    0.516762125361E-03     0.00300
   11    0.583880612709E-01    0.221998088388E-03     0.00461
   12    0.117370605469E+00    0.483611555851E-03     0.02158
   13    0.459062500000E+00    0.159902029760E-02     0.00191
   14    0.190620117188E+00    0.297532748512E-02     0.00983
   15    0.152457618713E-01    0.702909440507E-04    -0.02939
   16    0.527642145753E-03    0.642232721921E-05    -0.04653
   17    0.129225991666E-02    0.101276983344E-04    -0.03737
   18    0.157579975973E-04    0.278711593934E-06    -0.04824
   19    0.505371093750E-03    0.363246018948E-04    -0.00761
   20    0.976562500000E-05    0.690196379101E-05    -0.00196
   21   -0.998950195313E+00    0.762870933163E-04    -0.00810
   22    0.413313140869E+00    0.693505414511E-03    -0.00247
   23    0.194956322312E+00    0.524532089554E-03     0.00264
   24    0.203603211865E+00    0.509152847113E-03     0.00338
   25    0.584038192685E-01    0.221869792219E-03     0.00463
   26    0.117829589844E+00    0.482654157318E-03     0.01896
   27    0.459072265625E+00    0.159911541164E-02     0.00207
   28   -0.760058593750E-01    0.444014973070E-02     0.01185
   29    0.950937085001E+00    0.441958175941E-03    -0.00980
   30    0.858364298369E+00    0.919345326181E-03     0.00152
   31    0.874985969542E+00    0.699372684319E-03    -0.02730
   32    0.700994696301E+00    0.106691116632E-02    -0.00927
   33    0.440513057777E+00    0.255488966334E-02     0.12422
   34    0.105973851176E+00    0.894134225006E-03     0.23259
   35    0.876236022453E+00    0.680278469752E-03    -0.02671
   36    0.709786935185E+00    0.100444858458E-02    -0.00867
 
PerIsn      16     204       4      80    0.58578644    0.02032000    -507
    1    0.712522315979E+00    0.884117153615E-03    -0.01947
    2    0.533737374842E+00    0.112123173871E-02    -0.02075
    3    0.546403621435E+00    0.104766179333E-02    -0.02087
    4    0.347769091229E+00    0.100840526341E-02    -0.02335
    5    0.148376464844E+00    0.554137102764E-03     0.01901
    6    0.451445312500E+00    0.186242343962E-02     0.00999
    7    0.429687500000E-02    0.472847779428E-02     0.00899
    8    0.423145275116E+00    0.694988267834E-03    -0.01801
    9    0.203459604755E+00    0.531743909047E-03    -0.01225
   10    0.210593244359E+00    0.523382078539E-03    -0.01170
   11    0.623416842607E-01    0.230319725826E-03    -0.00426
   12    0.113474121094E+00    0.478397447406E-03     0.00292
   13    0.485302734375E+00    0.168988501546E-02    -0.00999
   14    0.233061523438E+00    0.299483417359E-02    -0.02799
